url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,dish_liked,cuisines,approx_cost(for two people),listed_in(type),Soup,name_address
https://www.zomato.com/bangalore/r-bar-renaissance-hotel-bengaluru-race-course-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTA0MTAwIiwiNTU2NTUiLCI1MTM2NiIsIjE4NTgwNjQ5IiwxODY2NDc0MCwiMTgzMzk4ODQiLCI1NjAwMSIsIjUyMzMzIiwiMTg1MTE2NDYiLCI1NjMwOCIsIjE4NDk0MDY5IiwiNTYwMTYiLCI1MDk0OCIsIjE4ODQ4MTcxIiwiNjE0NDMiLCIxODM2MjQ0MiIsIjU0MTQ5IiwiNjA3MDciXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIE1hbGxlc2h3YXJhbSJ9fQ==,"17,17/1, Ground Floor, Madhavanagar Extension, Race Course Road, Bangalore","R Bar - Renaissance Hotel, Bengaluru", ,book table,4.2 /5,168,080 46855555,Race Course Road,"Bar, Casual Dining",Cocktails,Continental,"1,400",Dine-out,race course road r bar renaissance hotel bengaluru book table bar casual dining cocktails continental dine out,"R Bar - Renaissance Hotel, Bengaluru,17,17/1, Ground Floor, Madhavanagar Extension, Race Course Road, Bangalore"
https://www.zomato.com/bangalore/plan-b-shanti-nagar?context=eyJzZSI6eyJlIjpbIjE4MjE2NjYwIiwiNTI3MDAiLCIxODk2MTQyNiIsIjE4NzU3NTIzIiw1MzkxNSwiNTE0NDEiLCIxODI0NjUxOCIsIjU4MzQwIiwiNTk2OTciLCIxODQ5OTY4MiIsIjU1OTMyIiwiNTA1MDAiLCI1MDQ5OSIsIjE4MzY5ODMyIiwiNTA4NzciLCI1MjgxNyIsIjE4NDU1NTc3Il0sInQiOiJOaWdodGxpZmUgUmVzdGF1cmFudHMgaW4gQnJpZ2FkZSBSb2FkIn19,"13, Rhenius Street, Opposite Hockey Stadium, Shanti Nagar, Bangalore",Plan B, , ,4.2/5,2020,+91 8880022737,Shanti Nagar,"Casual Dining, Pub","Chicken Wings, Burgers, Beer, Cocktails, Mocktails, Nachos, Chips","American, Finger Food, BBQ, Steak","1,200",Drinks & nightlife,shanti nagar plan b casual dining pub chicken wings burgers beer cocktails mocktails nachos chips american finger food bbq steak drinks nightlife,"Plan B,13, Rhenius Street, Opposite Hockey Stadium, Shanti Nagar, Bangalore"
https://www.zomato.com/bangalore/bubblewrap-waffle-co-jayanagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzE2MDYxIiwiNTQyODQiLCIxODQ2Mzg0NCIsIjE4Nzg3OTgyIiwxODYxMDQ2MiwiMTg0MTI0MzMiLCIxODgwMjY1NyIsIjE4Mzg2NzcxIiwiMTg5MjM4MDAiLCI1OTA4OCIsIjE4NzI4MTY3IiwiMTg4Mzk1MTciLCIxODYzNDY5MCIsIjE4NTQ1MDU3IiwiMTgzNTMwOTgiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhc2F2YW5hZ3VkaSJ9fQ==,"663, 11th Main, 34th Cross, 4th Block, Jayanagar, Bangalore",Bubblewrap Waffle Co.,online order, ,4.4/5,356,+91 8861828672,Jayanagar,Dessert Parlor,"Pizza Waffles, Sandwich, Hot Chocolate, Fries, Marshmallow, Cheesecake, Nutella Shake","Desserts, Beverages",400,Delivery,jayanagar bubblewrap waffle co online order dessert parlor pizza waffles sandwich hot chocolate fries marshmallow cheesecake nutella shake desserts beverages delivery,"Bubblewrap Waffle Co.,663, 11th Main, 34th Cross, 4th Block, Jayanagar, Bangalore"
https://www.zomato.com/bangalore/cita-pani-indiranagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NDU3NjAyIiwiMTg3NjMxOTQiLCI1MzQ5NyIsIjE4Nzg5ODI0IiwxODc2MDkyNiwiMTg4NjgwMzciLCIxODc1NjIzMSIsIjUwMzYxIiwiMTg4MTEwMjQiLCIxODY1ODMzMiIsIjU4Njk4IiwiMTg3NjA5NTciLCIxODM4NTQ0NCIsIjU0MjY0IiwiNTE4ODciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJyaWdhZGUgUm9hZCJ9fQ==,"1083, 12th main, 5th Cross, Indiranagar, Bangalore",Cita Pani,online order,book table,3.9/5,54,080 49653502,Indiranagar,Quick Bites,"Peri Peri Chicken, Shawarma, Biryani, Rolls","Biryani, North Indian, Arabian",350,Delivery,indiranagar cita pani online order book table quick bites peri peri chicken shawarma biryani rolls biryani north indian arabian delivery,"Cita Pani,1083, 12th main, 5th Cross, Indiranagar, Bangalore"
https://www.zomato.com/bangalore/new-karavali-restaurant-yeshwantpur?context=eyJzZSI6eyJlIjpbIjU0MjY5IiwiNTIyODkiLCIxODg2NTM2MiIsIjUzMzY3Iiw1ODkzNywiMTg1ODUzNzAiLCIxODQzMDc3OCIsIjE4Njg5MDM1IiwiMTg0MTIxMTUiLCI1MjAwNiIsIjE4NTQ4MzQ3IiwiNjE2NDQiLCIxODY5Mjg1MCIsIjE4Mzg1NDUzIiwiMTgyNjMyNTciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIE1hbGxlc2h3YXJhbSJ9fQ==,"40, Triveni Road, Yeshwantpur, Bangalore",New Karavali Restaurant,online order, ,3.3 /5,5,080 22901639,Yeshwantpur,Casual Dining,-,"North Indian, Seafood, Mangalorean",450,Delivery,yeshwantpur new karavali restaurant online order casual dining north indian seafood mangalorean delivery,"New Karavali Restaurant,40, Triveni Road, Yeshwantpur, Bangalore"
https://www.zomato.com/bangalore/iyengars-inn-jayanagar?context=eyJzZSI6eyJlIjpbIjYxMDMxIiwiNTEyMjciLCIxODc2OTgwOCIsIjE4ODU5NjI1Iiw2MDU3OCwiMTg2NTg3OTEiLCIxODkwMjYzOCIsIjE4NTc2NjY3IiwiMTg4NzEwODgiLCIxODU2MzgxOCIsIjU3NTIxIiwiNTIxNDAiLCIxODU0MTU4NCIsIjE4OTYwOTA1IiwiNTk4MjIiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhc2F2YW5hZ3VkaSJ9fQ==,"A/54, 31st A Cross, 2nd Main, National College Road, 7th Block, Jayanagar, Bangalore",Iyengar's Inn, , ,4.1/5,52,"+91 9886481618
+91 9986033963",Jayanagar,Quick Bites,"Curd Rice, Bisi Bele Bhaath, Pongal",South Indian,100,Dine-out,jayanagar iyengar s inn quick bites curd rice bisi bele bhaath pongal south indian dine out,"Iyengar's Inn,A/54, 31st A Cross, 2nd Main, National College Road, 7th Block, Jayanagar, Bangalore"
https://www.zomato.com/bangalore/biryani-bowl-whitefield?context=eyJzZSI6eyJlIjpbIjU2MTcxIiwiNjExMDgiLCIxODI5ODI0MCIsIjE4NjY1NTgyIiw1NTc4OSwiNjAyMDEiLCIxODI5MDA1OCIsIjE4ODE4NDIwIiwiMTg4MTk3MjkiLCI1NTk1OCIsIjE4NDMwNzY5IiwiMTg0NDMwOTgiLCIxODQ0ODM1NCIsIjE4NTc4MTIwIiwiNTYxNzgiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIFdoaXRlZmllbGQifX0=,"ITPL Basement, ITPL Main Road, Whitefield, Bangalore",Biryani Bowl, , ,3.3 /5,10,"+91 9632479264
+91 9742479264",Whitefield,Kiosk,-,"Biryani, Andhra",550,Delivery,whitefield biryani bowl kiosk biryani andhra delivery,"Biryani Bowl,ITPL Basement, ITPL Main Road, Whitefield, Bangalore"
https://www.zomato.com/bangalore/indian-bench-sahakara-nagar?context=eyJzZSI6eyJlIjpbIjU4MjM4IiwiMTg3NzMxNDciLCI1OTkzNyIsIjE4MjYwMDc2IiwxODQxNzU2NSwiMTgwNDgyNjMiLCI1OTU2OCIsIjE4MzU5MTA3IiwiMTg0OTIxNTEiLCI2MTUwOSIsIjE4MjYwMDcyIiwiMTg2NzMzMDMiLCIxODY4NzgwMyIsIjE4NDYwMDUzIiwiMTg2NDk3MDAiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIE5ldyBCRUwgUm9hZCJ9fQ==,"699, A Block, 16th Main, 19th Cross, Sahakara Nagar, Bangalore",Indian Bench, , ,-,0,"+91 9738033320
+91 8123352739",Sahakara Nagar,Quick Bites,-,"Fast Food, North Indian",500,Delivery,sahakara nagar indian bench quick bites fast food north indian delivery,"Indian Bench,699, A Block, 16th Main, 19th Cross, Sahakara Nagar, Bangalore"
https://www.zomato.com/bangalore/chaska-bun-btm-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjU0Mzc2IiwiMTg1OTM0ODUiLCI1NTY3OCIsIjE4NjYyNjYzIiwxODc4MzY5NSwiMTg5NjM1MTAiLCIxODk2NTA4NCIsIjE4OTU5OTM0IiwiNjA0MDkiLCIxODk2NDExOSIsIjE4NTc5OTE2IiwiMTg0MjQwODIiLCIxODUzNTAxMSIsIjE4NTUxMjkwIiwiMTg2Mjg2NDkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEpQIE5hZ2FyIn19,"4th Cross Road, 8, Mico Layout, 5th Main Road, Stage 2, BTM, Bangalore",Chaska Bun, , ,-,0,-,BTM,Quick Bites,-,Fast Food,-,Delivery,btm chaska bun quick bites fast food delivery,"Chaska Bun,4th Cross Road, 8, Mico Layout, 5th Main Road, Stage 2, BTM, Bangalore"
https://www.zomato.com/bangalore/chai-street-koramangala-5th-block-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzEyNTg1IiwiMTg2MzE1NzciLCIxODgyMTA3MyIsIjE4NjgwNTQ0IiwxODc5NzQyMiwiMTg4OTI5OTUiLCIxODE5ODg3OCIsIjE4NDgwMDU2IiwiMTg5MDA1OTAiLCIxODY5NTkxOSIsIjYwNTY5IiwiMTgzNzk2NTciLCI1MDIyMyIsIjE4ODAyNjU3IiwiMTg3NDYzMzkiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"122A, 2nd Cross Road, Koramangala 5th Block, Bangalore",Chai Street,online order, ,3.2/5,5,+91 7829321000,Koramangala 5th Block,Beverage Shop,-,Beverages,150,Delivery,koramangala 5th block chai street online order beverage shop beverages delivery,"Chai Street,122A, 2nd Cross Road, Koramangala 5th Block, Bangalore"
https://www.zomato.com/bangalore/north-tadka-restaurant-hsr?context=eyJzZSI6eyJlIjpbIjE4ODU0MzAxIiwiNTMyMjIiLCIxODc0NTQ1MiIsIjE4NzY2MzI4IiwxODQxMjEyMCwiMTg2MzIxNzUiLCIxODg5MzM1MCIsIjE4OTI5NzI4IiwiMTg1NzcyODQiLCIxODg1NTkyOCIsIjUzNzI4IiwiNjA1ODYiLCI2MDk2NSIsIjE4ODEyMjAyIiwiMTgyODUxMTciLCIxODc2ODMwNSIsIjE4ODM2NjA2IiwiNjAwNjYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,"24th Main Road, Near Hanuman Statue, Opposite Goverment School, HSR, Bangalore",North Tadka Restaurant,online order, ,-,0,"+91 8553771577
+91 8892706398",HSR,Quick Bites,-,"North Indian, Chinese",500,Delivery,hsr north tadka restaurant online order quick bites north indian chinese delivery,"North Tadka Restaurant,24th Main Road, Near Hanuman Statue, Opposite Goverment School, HSR, Bangalore"
https://www.zomato.com/bangalore/ubq-by-barbeque-nation-jp-nagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTEyODg2IiwiMTg0MzA3NjAiLCIxODg0NDM4MyIsIjU1NjcwIiwxODg1Njk0MiwiMTg2NTU3MjQiLCIxODY0MjM3NCIsIjU4MTAxIiwiMTg3OTY3MTkiLCI1MDI3OCIsIjE4NzExMTM4IiwiMTg2MzYzMTQiLCI1MDY0NSIsIjE4NDM5NjIzIiwiMTgyODUxNjIiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbm5lcmdoYXR0YSBSb2FkIn19,"67, Phase 3, Sarakhi Industrial Layout, JP Nagar, Bangalore",UBQ By Barbeque Nation,online order, ,3.4/5,9,+91 7090757107,JP Nagar,Delivery,-,"North Indian, BBQ, Biryani, Kebab",450,Delivery,jp nagar ubq by barbeque nation online order delivery north indian bbq biryani kebab delivery,"UBQ By Barbeque Nation,67, Phase 3, Sarakhi Industrial Layout, JP Nagar, Bangalore"
https://www.zomato.com/bangalore/foreign-caf%C3%A9-koramangala-7th-block?context=eyJzZSI6eyJlIjpbIjE4NjgwMDk5IiwiNTUxNjIiLCIxODU4MjQyNCIsIjE4NTY1NTk3IiwxODYyMDg1MywiNTIwMzYiLCIxODkyMzY5MSIsIjE4ODcxMDg4IiwiMTgzODc0MjMiLCIxODU4NDI0NCIsIjE4ODU1ODg2IiwiMTg3Njk3NDkiLCIxODI0NjQ5NyIsIjE4NzEyMDczIiwiNTc1OTYiLCI1OTEwMSIsIjE4ODg3NDEwIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCVE0ifX0=,"1st Floor, 1st Cross, Besides Bosch, Koramangala 7th Block, Bangalore",Foreign CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,online order, ,3.8/5,44,"080 41202278
+91 7829745705",Koramangala 7th Block,Delivery,-,Continental,500,Delivery,koramangala 7th block foreign caf online order delivery continental delivery,"Foreign CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,1st Floor, 1st Cross, Besides Bosch, Koramangala 7th Block, Bangalore"
https://www.zomato.com/bangalore/nostradamus-bar-lounge-cunningham-road?context=eyJzZSI6eyJlIjpbIjU4MDIyIiwiMTg1OTM0NzEiLCI1NzEzNCIsIjE4NDc4MTIxIiw1MjIwNSwiNTQwOTAiLCI2MTM5NCIsIjE4NzMyNjQ1IiwiMTg3NzgwNTIiLCIxODk0Nzk2NCIsIjE4NDI2Mjg3IiwiMTg4NTMzNTgiLCIxODY4Nzc1MyIsIjE4NzUxODA5IiwiMTg3MTQ0NDciXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJyaWdhZGUgUm9hZCJ9fQ==,"Fortune Select JP Cosmos Hotel, 49, Behind Sigma Mall, Cunningham Crescent Road, Cunningham Road, Bangalore",Nostradamus Bar & Lounge, , ,3.6/5,14,"080 39884422
080 42434243",Cunningham Road,Bar,-,"North Indian, South Indian, Chinese, Continental","1,500",Dine-out,cunningham road nostradamus bar lounge bar north indian south indian chinese continental dine out,"Nostradamus Bar & Lounge,Fortune Select JP Cosmos Hotel, 49, Behind Sigma Mall, Cunningham Crescent Road, Cunningham Road, Bangalore"
https://www.zomato.com/bangalore/cool-treat-cafe-cakes-electronic-city?context=eyJzZSI6eyJlIjpbIjE4NDA3ODg4IiwiMTg0MTc1NTkiLCIxODQxNzUzMiIsIjE4NDI2OTczIiwxODU5MzU5NywiNTczODkiLCI2MTIxMiIsIjYxMjQxIiwiNjExMzEiLCIxODIyNDY1NSIsIjE4MjYzMzkyIiwiMTgzMDU2NTMiLCI1ODYxMSIsIjU5MjkzIiwiNTQyNTciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEVsZWN0cm9uaWMgQ2l0eSJ9fQ==,"3rd Cross Road, Neeladri Nagar, Phase 1, Electronic City, Bangalore",Cool Treat Cafe & Cakes, , ,-,0,+91 9606633163,Electronic City,Bakery,-,"Bakery, Fast Food",300,Delivery,electronic city cool treat cafe cakes bakery bakery fast food delivery,"Cool Treat Cafe & Cakes,3rd Cross Road, Neeladri Nagar, Phase 1, Electronic City, Bangalore"
https://www.zomato.com/bangalore/cream-stone-marathahalli?context=eyJzZSI6eyJlIjpbIjE4NTM2NzI1IiwiNTc5MjgiLCIxODYxOTUxOSIsIjE4Nzk1OTQ0IiwxODU2MDMyOCwiMTg4NzkyMDIiLCIxODcxNDYyOSIsIjE4NjU0NjA4IiwiMTg2MDQxNzMiLCI1NDAxMSIsIjE4ODkxMjM0IiwiMTg2MzI2NTciLCIxODQxMjA0NiIsIjE4NjQ3OTQyIiwiNTA1MzQiLCIxODU4NDU2MiIsIjE4NzkxNDYyIiwiMTg1NzI5MjgiLCIxODYxNDc5OCIsIjE4NTc4MTAwIiwiNTk3OTUiLCI1Nzc5NSIsIjE4NzQ2MjQ1Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCcm9va2VmaWVsZCJ9fQ==,"90/3, Opposite to Innovative Multiplex, Outer Ring Road, Marathahalli, Bangalore",Cream Stone,online order, ,4.1/5,502,080 48654145,Marathahalli,Dessert Parlor,"Waffles, Vanilla Ice Cream, Hot Chocolate Fudge, Coffee, Brownie, Tiramisu, Chocolava","Desserts, Beverages",500,Delivery,marathahalli cream stone online order dessert parlor waffles vanilla ice cream hot chocolate fudge coffee brownie tiramisu chocolava desserts beverages delivery,"Cream Stone,90/3, Opposite to Innovative Multiplex, Outer Ring Road, Marathahalli, Bangalore"
https://www.zomato.com/bangalore/bhagini-banaswadi?context=eyJzZSI6eyJlIjpbIjE4ODAyNDIwIiwiNTkzMDMiLCIxODU3MTQ1NCIsIjE4NTE5MzQ4Iiw1MDEzNCwiMTg5MzY4NTMiLCIxODg0ODgzNyIsIjUzMjUyIiwiMTg0NDQzMzEiLCIxODU4NTYzOCIsIjE4NjgwOTY4IiwiMTg2NTc4MDAiLCI1Mzc3MyIsIjE4Mzc5NjM4IiwiMTg1MzAyNjciLCIxODc2MjUwNiIsIjUwMzYwIiwiMTg1NDk5MjkiLCIxODQzNTY1NyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gS2FseWFuIE5hZ2FyIn19,"1253, Near Horamavu Signal, Outer Ring Road, Dodda Banaswadi, Banaswadi, Bangalore",Bhagini,online order, ,2.3/5,119,"080 25427999
+91 9886120888",Banaswadi,Casual Dining,-,"Andhra, South Indian, Chinese, North Indian",800,Delivery,banaswadi bhagini online order casual dining andhra south indian chinese north indian delivery,"Bhagini,1253, Near Horamavu Signal, Outer Ring Road, Dodda Banaswadi, Banaswadi, Bangalore"
https://www.zomato.com/bangalore/kaulige-millet-corner-brigade-road?context=eyJzZSI6eyJlIjpbIjE4NzY2NjI4IiwiNTQ1NTgiLCI2MTExOSIsIjE4NzAzODE2IiwxODQ1NTA2NiwiMTg1ODEwMDYiLCIxODYwNDE4OSIsIjE4NjA2NTk2IiwiNTExNTkiLCI1MTQzOSIsIjUyMTk5IiwiNTQ1NTciLCI1ODEzMyIsIjE4Nzg0NDc4IiwiNTE0MzYiLCIxODc0NjIxMyIsIjUxMDI4IiwiMTg1MjQ1NTciLCI1MzYyMCIsIjU5MDE1IiwiNTQzODIiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJyaWdhZGUgUm9hZCJ9fQ==,"8 & 9, 1st Floor, A Block, St. Patrick's Complex, Brigade Road, Bangalore",Kaulige Millet Corner,online order, ,4.0/5,32,080 41649279,Brigade Road,Quick Bites,-,"Healthy Food, South Indian",300,Delivery,brigade road kaulige millet corner online order quick bites healthy food south indian delivery,"Kaulige Millet Corner,8 & 9, 1st Floor, A Block, St. Patrick's Complex, Brigade Road, Bangalore"
https://www.zomato.com/bangalore/rrk-caterings-night-eatout-hennur-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzYxMTMzIiwiMTg3MTU3ODciLCI2MTQxMyIsIjU0MzM1IiwxODc2NzIwOCwiMTg3NzM1NzYiLCIxODk0MjY1NSIsIjE4OTIwNDk2IiwiMTg1NzM5NzYiLCIxODA0ODIzNiIsIjE4NDM5NjI4IiwiMTg1ODEwMDYiLCI1NDMzNiIsIjYwMjcyIiwiNjE0NjEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEthbW1hbmFoYWxsaSJ9fQ==,"Next to Vineyard Chrysolite Apartment, 1st Cross, Basappa Layout, Hennur, Bangalore",RRK Caterings Night Eatout, , ,-,0,+91 9880008835,Hennur,Quick Bites,-,Chinese,250,Delivery,hennur rrk caterings night eatout quick bites chinese delivery,"RRK Caterings Night Eatout,Next to Vineyard Chrysolite Apartment, 1st Cross, Basappa Layout, Hennur, Bangalore"
https://www.zomato.com/bangalore/oogway-express-bellandur-bangalore?context=eyJzZSI6eyJlIjpbIjE4Nzg5NjgzIiwiNTY1ODMiLCIxODcxNjA0NSIsIjYwMzk5IiwxODczNjM5OCwiMTg0NzgxMjMiLCIxODYxOTkyMyIsIjE4Nzc0OTYyIiwiMTg4NDg1MjEiLCIxODYxMDg4MCIsIjE4MzQ2MzM4IiwiMTg2NTUyNDQiLCIxODI1NDU2MiIsIjE4ODU0MzAxIiwiNTUwMTQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIFNhcmphcHVyIFJvYWQifX0=,"81/3, First Floor, Snai Chara, Opposite Narayana PU College, Behind Ravindu Toyota Showroom, Bellandur, Bangalore",Oogway express,online order, ,3.3 /5,10,"+91 9108491095
080 43715426",Bellandur,Casual Dining,-,"Chinese, Thai, Momos",600,Delivery,bellandur oogway express online order casual dining chinese thai momos delivery,"Oogway express,81/3, First Floor, Snai Chara, Opposite Narayana PU College, Behind Ravindu Toyota Showroom, Bellandur, Bangalore"
https://www.zomato.com/bangalore/cream-stone-new-bel-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjE3OTU2IiwiMTg3MDQ3ODYiLCIxODY2MjI1NyIsIjE4MzA1NjM4IiwxODQ4NzE4OSwiMTg0MjI5MDAiLCIxODQ4MDA1MyIsIjYwODA5IiwiNTQxOTkiLCIxODQ4MDUyMCIsIjE4NjE0NzM0IiwiNjE2NDYiLCIxODYxMTg5NyIsIjE4MzU5OTIyIiwiMTg4MjE2MTkiLCI1ODc5OCIsIjE4NjY1OTcyIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBNYWxsZXNod2FyYW0ifX0=,"79, Ground Floor, Bhagyasri Complex, 80 Feet Road, New BEL Rd, RMV 2nd Stage, Ashwath Nagar, Devasandra Layout, NEw BEL Road, Bengaluru",Cream Stone,online order, ,4.1 /5,249,+91 9945749418,New BEL Road,Dessert Parlor,"Chocolava, Nutella Brownie, Ferrero Rocher, Hot Chocolate Fudge","Desserts, Ice Cream, Beverages",500,Delivery,new bel road cream stone online order dessert parlor chocolava nutella brownie ferrero rocher hot chocolate fudge desserts ice cream beverages delivery,"Cream Stone,79, Ground Floor, Bhagyasri Complex, 80 Feet Road, New BEL Rd, RMV 2nd Stage, Ashwath Nagar, Devasandra Layout, NEw BEL Road, Bengaluru"
https://www.zomato.com/bangalore/bon-appetit-resto-new-bel-road-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODU1OTMzIiwiMTg3MDY4OTkiLCI1MjkyMCIsIjE4Njc2NTM3IiwxODc1MDY5NywiMTg3MjI1MTIiLCI1NzEwOCIsIjU1MjU1IiwiNTA5NDgiLCI1NDA0OSIsIjU2NTA4IiwiNjA3MDciLCIxODY4NTI5MCIsIjU3NjgzIiwiMTg4OTYwODYiLCIxODkyODg4OSIsIjE4MjMxMTg3IiwiMTg5MzA3NDUiLCIxODc2MDI1NiIsIjE4NzAwMzMyIiwiMTg2NzYyNTMiLCIxODQyMjg4MyIsIjE4NTQ3MjQxIiwiMTg3NTc5NTciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIE1hbGxlc2h3YXJhbSJ9fQ==,"Mathikere Pipeline Road, MSR Nagar, Bengaluru, 560054, New BEL Road, Bangalore",Bon Appetit Resto,online order, ,3.8 /5,50,"+91 7348894999
080 43740876",New BEL Road,Delivery,Biryani,"North Indian, Chinese",300,Delivery,new bel road bon appetit resto online order delivery biryani north indian chinese delivery,"Bon Appetit Resto,Mathikere Pipeline Road, MSR Nagar, Bengaluru, 560054, New BEL Road, Bangalore"
https://www.zomato.com/bangalore/guns-n-roses-ejipura-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTQ2MzE3IiwiMTg0MzQ1NzEiLCI1MDM1MyIsIjE4Mjk4MjMxIiwxODg1NjkxNywiMTg2MTUyODEiLCI1MTg4MiIsIjUzNjM2IiwiMTg2NzUxODIiLCI1MzEwNSIsIjE4MzQ2MzMzIiwiMTg0MTQzODQiLCIxODk2MTQyNiIsIjU4MDc3IiwiMTg1MjMxMTgiLCIxODE3MzA1NiIsIjUwOTM5IiwiNTQ4NzIiLCIxODc5ODA1NCIsIjE4OTUyNzQ5Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBJbmRpcmFuYWdhciJ9fQ==,"1/7, 2nd Floor, 21st Cross, Ejipura Main Road, Ejipura, Bangalore",Guns N Roses,online order, ,3.6/5,19,"+91 7406660700
+91 8867452191",Ejipura,Quick Bites,-,"Fast Food, Biryani",300,Delivery,ejipura guns n roses online order quick bites fast food biryani delivery,"Guns N Roses,1/7, 2nd Floor, 21st Cross, Ejipura Main Road, Ejipura, Bangalore"
https://www.zomato.com/bangalore/the-beer-cafe-koramangala-4th-block?context=eyJzZSI6eyJlIjpbIjE4NDYwMDc2IiwiMTg2NjIyNjMiLCIxODg0NTQ3NiIsIjE4ODkzOTYzIiwxODI3NTAzNiwiMTg1OTE2NDAiLCIxODYyMTU3NCIsIjE4Nzc4OTk3IiwiMTg4ODE4NjAiLCIxODkwMjczMSIsIjUzODc3IiwiMTg3NDE4MzMiLCIxODkxNTgwMCIsIjE4NjQzNzk5IiwiNTAzNjIiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"33, 80 Feet Road, Near Maharaja Signal, Koramangala 4th Block, Bangalore",The Beer Cafe,online order,book table,4.2/5,1168,+91 8929188568,Koramangala 4th Block,Pub,"Beer, Chilli Chicken, Pizza, Paneer Tikka, Cocktails, Nachos, Mocktails","Finger Food, Chinese, Italian, Burger","1,300",Delivery,koramangala 4th block the beer cafe online order book table pub beer chilli chicken pizza paneer tikka cocktails nachos mocktails finger food chinese italian burger delivery,"The Beer Cafe,33, 80 Feet Road, Near Maharaja Signal, Koramangala 4th Block, Bangalore"
https://www.zomato.com/bangalore/kabab-magic-btm?context=eyJzZSI6eyJlIjpbIjE4NjgyNzg2IiwiNTY2NjgiLCIxODg5NjY3MiIsIjU4MjE2Iiw1MjUzMCwiNTY0ODgiLCIxODc3NTI1NCIsIjE4NzQ2MzM5IiwiMTg4MjI2MzIiLCI2MTA0NyIsIjE4NzkxMDkyIiwiNTkxOTgiLCIxODE2Mjg4NiIsIjE4NDg5MTM3IiwiNjEyMTAiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJUTSJ9fQ==,"103, 1st Main, Maruthinagar, Madiwala, BTM, Bangalore",Kabab Magic,online order, ,3.9/5,879,080 25633202,BTM,Quick Bites,"Chicken Grill, Biryani, Shawarma Roll, Rolls, Arabian Pulpy Grape Juice","North Indian, Kebab, Fast Food",500,Dine-out,btm kabab magic online order quick bites chicken grill biryani shawarma roll rolls arabian pulpy grape juice north indian kebab fast food dine out,"Kabab Magic,103, 1st Main, Maruthinagar, Madiwala, BTM, Bangalore"
